,ID,Customer_ID,Month,Name,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
73,0x1a78,CUS_0x12d5,March,ita Bosed,28.0,Scientist,62320.56,5068.38,9.0,9.0,18.0,5.0,"Debt Consolidation Loan, Home Equity Loan, Auto Loan, Home Equity Loan, and Debt Consolidation Loan",22,17,17.24,15.0,Bad,3589.56,34.20428781836931,1 Years and 6 Months,NM,171.34555972446432,162.84136549864638,High_spent_Medium_value_payments,422.65107477688935,Standard
74,0x1a83,CUS_0x3f04,February,Jenniferu,25.0,Manager,43758.34,3454.528333333333,5.0,6.0,12.0,2.0,"Personal Loan, and Payday Loan",13,2,4.18,1.0,Good,1194.28,27.69852435274219,33 Years and 2 Months,No,56.31142051341512,417.5305244151969,Low_spent_Small_value_payments,161.61088840472138,Good
75,0x1a95,CUS_0x62c6,August,B.u,20.0,Writer,144881.68,11877.473333333332,3.0,4.0,15.0,4.0,"Student Loan, Debt Consolidation Loan, Credit-Builder Loan, and Home Equity Loan",3,12,10.1,2.0,Standard,404.51,37.536347664994494,26 Years and 4 Months,Yes,414.65601320398537,553.2672857325957,High_spent_Small_value_payments,479.8240343967524,Standard
76,0x1aa1,CUS_0x398d,August,Leongy,38.0,Media_Manager,108147.3,8926.275,3.0,6.0,6.0,4.0,"Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Student Loan",14,20,7.57,2.0,Standard,1113.06,35.89139750893054,29 Years and 4 Months,Yes,37514.0,946.1555102888016,Low_spent_Small_value_payments,25.29240814195305,Good
77,0x1aad,CUS_0x618b,August,Vaughano,28.0,Lawyer,17759.1,1533.925,6.0,8.0,19.0,5.0,"Student Loan, Personal Loan, Home Equity Loan, Home Equity Loan, and Auto Loan",26,20,5.2,10.0,Bad,3598.39,28.18214114257893,5 Years and 4 Months,Yes,64.55062048800421,123.08003660070644,Low_spent_Medium_value_payments,245.76184291128934,Poor
78,0x1ab7,CUS_0x7250,June,Doris Frankelj,37.0,Teacher,85328.73,6858.7275,3.0,4.0,11.0,1.0,Student Loan,12,14,1.83,2.0,Good,585.05,37.64923015901481,32 Years and 0 Months,No,68.4589661120162,137.170284402368,High_spent_Large_value_payments,720.2434994856156,Good
79,0x1ac5,CUS_0x6435,August,Alexei Oreskovicf,27.0,Writer,134321.44,9997.59251367481,3.0,5.0,12.0,4.0,"Student Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan",29,20,11.09,3.0,Standard,1428.68,35.523325782962,33 Years and 3 Months,NM,1320.5490633616223,209.5174827021613,High_spent_Medium_value_payments,893.2396069280729,Standard
80,0x1acd,CUS_0xb6ad,April,Jamiec,24.0,Lawyer,61008.0,5235.0,10.0,5.0,32.0,4.0,"Auto Loan, Auto Loan, Student Loan, and Home Equity Loan",16,19,19.44,12.0,Standard,1755.81_,32.8558700175004,9 Years and 0 Months,Yes,20478.0,73.60092893712022,High_spent_Large_value_payments,500.4725403982489,Poor
81,0x1ad7,CUS_0x7878,February,Anna Driverq,19.0,Developer,28665.76,2582.813333333333,7.0,3.0,5.0,1.0,Debt Consolidation Loan,16,10,0.3200000000000003,0.0,Standard,1237.46,34.10061401674808,24 Years and 4 Months,No,22.68817757992469,182.03367121739225,Low_spent_Large_value_payments,323.5594845360164,Standard
82,0x1ae8,CUS_0x35b5,July,Andrewm,19.0,Lawyer,56803.71,4620.6425,7.0,5.0,25.0,6.0,"Mortgage Loan, Student Loan, Student Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",44,23,16.23,11.0,Bad,2593.44,34.317336502427246,6 Years and 3 Months,Yes,187.190218862138,199.85100812368623,Low_spent_Medium_value_payments,355.0230230141757,Poor
83,0x1af3,CUS_0x7a0f,June,Soyoungc,32.0,Architect,38364.82,2904.068333333333,9.0,6.0,32.0,4.0,"Not Specified, Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan",34,22,3.44,11.0,Bad,1973.63,23.792193228038503,19 Years and 8 Months,NM,74.85037187731447,10000.0,High_spent_Small_value_payments,327.06506883802155,Poor
84,0x1b0c,CUS_0x2c0d,July,ernieh,55.0,Doctor,8908998.0,1904.9504166666663,1.0,7.0,3.0,3.0,"Debt Consolidation Loan, Debt Consolidation Loan, and Credit-Builder Loan",13,9,3.9,2.0,Good,339.11,34.2863254560188,16 Years and 10 Months,No,39.2149144347618,93.05878805164696,Low_spent_Small_value_payments,348.22133918025787,Poor
85,0x1b20,CUS_0x2813,March,John McCrankg,19.0,Architect,15015.4,1213.2833333333333,5.0,5.0,9.0,1.0,Debt Consolidation Loan,25,11,5.04,1.0,Good,330.17,24.2490097422056,21 Years and 9 Months,No,11.685734566072789,48.258652757399,Low_spent_Small_value_payments,351.3839460098615,Poor
86,0x1b31,CUS_0xac93,August,Hornbyg,34.0,Engineer,19777.05,1728.0875,5.0,3.0,3.0,3.0,"Student Loan, Debt Consolidation Loan, and Auto Loan",19,3,5.95,1.0,Good,186.16,38.135961017900414,22 Years and 2 Months,No,29.045533320072103,65.37503748055806,Low_spent_Medium_value_payments,358.3881791993698,Poor
87,0x1b3c,CUS_0x8c69,July,Toonkelf,25.0,Musician,20188.02,1851.335,4.0,3.0,6.0,3.0,"Mortgage Loan, Student Loan, and Mortgage Loan",9,6,1.31,0.0,Good,399.92,24.02168184658065,20 Years and 8 Months,No,25.58028081581637,50.96786774008395,High_spent_Medium_value_payments,358.58535144409973,Good
88,0x1b54,CUS_0x7586,July,Stevee,32.0,Engineer,55151.04,4704.92,10.0,6.0,23.0,6.0,"Auto Loan, Auto Loan, Credit-Builder Loan, Not Specified, Not Specified, and Not Specified",29,19,10.64,9.0,Bad,1743.83,37.18200362927913,12 Years and 8 Months,Yes,171.82306738090188,112.54961484800027,High_spent_Medium_value_payments,436.1193177710979,Poor
89,0x1b61,CUS_0x9c67,August,Mariy,39.0,Manager,30536.62,2430.718333333333,6.0,6.0,7.0,2.0,"Auto Loan, and Auto Loan",19,8,9.33,4.0,Standard,687.87,40.20422820455028,15 Years and 11 Months,Yes,42.97244101951375,227.9884330635849,Low_spent_Small_value_payments,262.11095925023466,Standard
90,0x1b6a,CUS_0x7caf,May,Rl,29.0,Architect,147499.6,12353.633333333331,2.0,2.0,12.0,2.0,"Payday Loan, and Debt Consolidation Loan",9,0,4.21,1.0,Good,1250.67,26.78468276367937,20 Years and 7 Months,No,192.2064832741598,396.4144419339614,Low_spent_Medium_value_payments,926.7424081252124,Good
91,0x1b79,CUS_0xa2f7,August,Kevinq,43.0,Architect,20005.22,1683.101666666667,8.0,3.0,6.0,4.0,"Home Equity Loan, Credit-Builder Loan, Personal Loan, and Not Specified",22,20,18.33,13.0,Standard,1859.45,25.47481436002419,13 Years and 0 Months,Yes,59.51321413246297,176.44557305338955,Low_spent_Small_value_payments,222.35137948081416,Poor
92,0x1b85,CUS_0x5e17,August,Clarkew,33.0,Scientist,19795.52,1662.6266666666668,7.0,10.0,34.0,8.0,"Mortgage Loan, Home Equity Loan, Personal Loan, Payday Loan, Not Specified, Student Loan, Payday Loan, and Payday Loan",14,21,22.79,15.0,Bad,3135.02,29.8848322848837,2 Years and 10 Months,Yes,130.47547071749042,176.07363706159992,Low_spent_Small_value_payments,149.71355888757637,Poor
94,0x1ba9,CUS_0x2365,August,Browningo,43.0,Writer,57610.32,4517.86,8.0,10.0,25.0,9.0,"Personal Loan, Student Loan, Payday Loan, Personal Loan, Not Specified, Not Specified, Mortgage Loan, Not Specified, and Home Equity Loan",41,23,21.31,7.0,Bad,4428.64,37.740502015919645,2 Years and 0 Months,Yes,256.2341792269896,110.75256034642612,High_spent_Large_value_payments,324.79926042658434,Poor
95,0x1bbf,CUS_0x6015,June,Scott Maloneq,17.0,Journalist,19163.22,1346.9350000000004,3.0,7.0,7.0,2.0,"Personal Loan, and Payday Loan",18,18,8.76,5.0,Standard,2226.37,36.349179393688,16 Years and 7 Months,Yes,24.17564764974174,81.72630032547832,High_spent_Small_value_payments,288.79155202477995,Good
96,0x1bd8,CUS_0xa9a6,July,Henry Foyi,27.0,Musician,63536.98,5382.748333333334,4.0,5.0,12.0,2.0,"Debt Consolidation Loan, and Auto Loan",29,16,14.78,4.0,Standard,89.62,40.064787121982825,31 Years and 3 Months,Yes,69.10085253082353,151.03887049601283,High_spent_Medium_value_payments,568.1351103064969,Standard
97,0x1be5,CUS_0x3187,August,Jan Schwartze,40.0,Architect,9983.345,758.9454166666666,7.0,11.0,15.0,5.0,"Not Specified, Student Loan, Auto Loan, Payday Loan, and Auto Loan",22,16,10.26,11.0,Standard,1823.35,26.29494402632972,9 Years and 9 Months,Yes,29.24151868964153,10.612907877548746,High_spent_Large_value_payments,276.0401150994764,Standard
98,0x1bf0,CUS_0x3fbf,July,Clara Ferreira-Marquesi,15.0,Accountant,27796.42,2300.3683333333333,6.0,5.0,16.0,2.0,"Home Equity Loan, and Student Loan",18,15,11.85,10.0,Standard,1073.94,27.45233024468932,27 Years and 7 Months,Yes,36.06763128414976,34.567422020091726,High_spent_Large_value_payments,399.4017800290919,Standard
99,0x1bfd,CUS_0x953c,August,Aruna Viswanathag,30.0,Engineer,132872.72,11203.726666666667,3.0,3.0,10.0,2.0,"Home Equity Loan, and Student Loan",14,5,10.28,4.0,Good,89.68,29.55005879344251,28 Years and 3 Months,No,144.83068233841504,173.51080191051963,High_spent_Large_value_payments,1042.0311824177322,Good
100,0x1c04,CUS_0x4aaa,March,Caseyo,41.0,Architect,140014.36,11662.863333333333,3.0,7.0,18.0,4.0,"Home Equity Loan, Mortgage Loan, Credit-Builder Loan, and Debt Consolidation Loan",27,10,3.9,3.0,Standard,1151.7,25.05169904872749,17 Years and 3 Months,No,348.6203964507333,843.1987395541125,Low_spent_Medium_value_payments,254.4671973284873,Standard
101,0x1c15,CUS_0x2947,August,Carolinew,48.0,Accountant,37071.2,3006.2666666666664,1.0,6.0,6.0,4.0,"Home Equity Loan, Debt Consolidation Loan, Personal Loan, and Payday Loan",14,8,11.56,3.0,Good,869.99,30.49430852608319,18 Years and 11 Months,No,74.69027138495908,53.602383645038,High_spent_Small_value_payments,432.33401163666963,Standard
102,0x1c2c,CUS_0xc3b7,July,Ilainar,38.0,Architect,40391.66,3357.971666666667,10.0,7.0,18.0,3.0,"Payday Loan, Not Specified, and Mortgage Loan",35,23,3.51,12.0,Bad,1950.62,26.20491052261016,8 Years and 5 Months,Yes,60.370828399887685,124.10697181558012,High_spent_Medium_value_payments,401.31936645119896,Standard
103,0x1c39,CUS_0x1e9b,August,Taylorb,19.0,Writer,7441.295,822.5517437389348,5.0,8.0,33.0,6.0,"Mortgage Loan, Mortgage Loan, Not Specified, Personal Loan, Credit-Builder Loan, and Debt Consolidation Loan",15,13,17.119999999999994,13.0,Standard,2569.3,40.21311733626235,6 Years and 2 Months,Yes,75.97491614797292,91.76773490990148,Low_spent_Small_value_payments,260.12431353652426,Poor
104,0x1c43,CUS_0x3b88,June,Mikex,40.0,Scientist,19065.32,1497.7766666666666,3.0,6.0,5.0,5.0,"Not Specified, Student Loan, Home Equity Loan, Personal Loan, and Personal Loan",23,14_,7.81,5.0,Standard,2008.06,29.54374904660727,17 Years and 0 Months,Yes,76.21247400832009,54.20504867624296,High_spent_Medium_value_payments,269.36014398210364,Standard
105,0x1c4d,CUS_0xae51,April,Josephine Masonz,46.0,Entrepreneur,24585.55,2316.795833333333,3.0,4.0,14.0,2.0,"Auto Loan, and Credit-Builder Loan",9,13,11.35,0.0,Standard,195.38,37.75461206929005,27 Years and 0 Months,Yes,30.447776935964107,50.4683960100029,High_spent_Large_value_payments,390.7634103873663,Standard
107,0x1c69,CUS_0xb288,August,Nicolacir,44.0,Journalist,126006.68,10693.556666666664,4.0,3.0,20.0,3.0,"Personal Loan, Home Equity Loan, and Debt Consolidation Loan",13,13,7.28,0.0,Standard,385.8,39.90522241502006,26 Years and 6 Months,Yes,239.7673292742656,212.270132932984,High_spent_Large_value_payments,857.318204459417,Standard
108,0x1c70,CUS_0x7a22,March,Sabam,49.0,Developer,102885.32,8643.776666666667,3.0,5.0,16.0,1.0,Personal Loan,13,13,10.31,4.0,Standard,605.34,28.406960520022945,29 Years and 0 Months,Yes,74.1586635323227,298.14396084590567,High_spent_Medium_value_payments,742.0750422884382,Standard
109,0x1c7e,CUS_0x9495,May,Freifeldo,38.0,Teacher,34212.01,2847.000833333333,6.0,5.0,10.0,3.0,"Not Specified, Home Equity Loan, and Home Equity Loan",16,10,8.12,1.0,Standard,512.38,32.64457795122378,28 Years and 3 Months,No,66.6764133130149,26.270084804365894,High_spent_Large_value_payments,431.7535852159525,Standard
110,0x1c8c,CUS_0x64f1,July,Michael Ermanl,26.0,Entrepreneur,118487.16,9810.93,8.0,4.0,20.0,4.0,"Student Loan, Home Equity Loan, Not Specified, and Credit-Builder Loan",15,21,9.76,1.0,Standard,140.26,35.46944850379572,31 Years and 10 Months,No,301.5608682455748,170.98420089604724,High_spent_Medium_value_payments,758.5479308583781,Standard
111,0x1c98,CUS_0x6749,July,Subhadip Sircarf,26.0,Mechanic,77418.52,6450.543333333334,7.0,9.0,20.0,7.0,"Credit-Builder Loan, Auto Loan, Student Loan, Student Loan, Personal Loan, Personal Loan, and Auto Loan",38,18,20.05,9.0,Bad,3962.08,28.246876550447286,11 Years and 10 Months,Yes,339.0310322831334,141.0930373149117,High_spent_Large_value_payments,404.9302637352884,Poor
112,0x1ca5,CUS_0xc1c9,August,Jessica Toonkelx,46.0,Architect,24199.24,1951.6033333333328,3.0,7.0,6.0,1.0,Credit-Builder Loan,29,14_,0.67,4.0,Good,784.35,38.036707094098304,21 Years and 8 Months,No,13.886305431201704,48.20542533260876,High_spent_Small_value_payments,393.06860256952285,Good
113,0x1cbc,CUS_0x8928,July,Ernest Scheyderr,32.0,Manager,16578.115,1426.5095833333337,3.0,5.0,15.0,2.0,"Student Loan, and Not Specified",10,12,13.29,7.0,Standard,1054.86,37.885085985704414,23 Years and 3 Months,Yes,21.42597208431386,160.054057289336,Low_spent_Small_value_payments,251.1709289596835,Standard
114,0x1cc9,CUS_0x682f,August,en Klaymant,20.0,Writer,74647.4,6327.616666666666,6.0,5.0,20.0,6.0,"Not Specified, Not Specified, Not Specified, Mortgage Loan, Student Loan, and Auto Loan",52,17,26.16,13.0,Bad,4167.43,34.936324684015624,13 Years and 10 Months,NM,309.5754020995854,130.46824328757367,High_spent_Large_value_payments,432.7180212795076,Standard
115,0x1ced,CUS_0x710f,August,Morganz,3115.0,Scientist,33502.1,2890.8416666666667,7.0,9.0,27.0,6.0,"Mortgage Loan, Payday Loan, Auto Loan, Not Specified, Credit-Builder Loan, and Home Equity Loan",57,20,12.06,12.0,Standard,2362.68,22.183579259878087,18 Years and 6 Months,Yes,158.60792715213003,184.5481872661235,Low_spent_Large_value_payments,215.9280522484132,Poor
116,0x1cf7,CUS_0xa54b,June,Ben Berkowitze,27.0,Media_Manager,91690.53,7795.8775,2.0,6.0,2.0,2.0,"Home Equity Loan, and Not Specified",6,8,4.95,4.0,Good,1295.18,37.694254104068,31 Years and 4 Months,No,130.85085776482154,289.44778663732933,High_spent_Medium_value_payments,609.2891055978492,Standard
117,0x1d05,CUS_0x564a,August,Rick Rothackerq,37.0,Entrepreneur,30502.54,2595.8783333333336,8.0,7.0,24.0,7.0,"Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Student Loan, Personal Loan, Not Specified, and Mortgage Loan",25,20,13.23,8.0,Standard,1672.68,37.61101214370715,15 Years and 0 Months,Yes,154.3933582633662,215.382797039876,Low_spent_Small_value_payments,179.81167803009117,Poor
118,0x1d11,CUS_0xb000,August,Frazierm,21.0,Media_Manager,30272.61,2258.7175,3.0,3.0,15.0,1.0,Payday Loan,30,8,8.83,9.0,Standard,180.94,27.04666862898917,16 Years and 5 Months,Yes,17.975850989790292,110.21545884520472,Low_spent_Small_value_payments,387.68044016500505,Standard
119,0x1d1a,CUS_0x2584,May,Steven C.z,31.0,Accountant,59971.42,5190.618333333333,8.0,5.0,6.0,3.0,"Debt Consolidation Loan, Home Equity Loan, and Student Loan",12,2008,0.52,4.0,Standard,203.03,30.37106368849617,20 Years and 6 Months,No,107.93724129573393,171.7678290171303,High_spent_Small_value_payments,499.35676302046915,Standard
120,0x1d27,CUS_0x5a3f,June,Dineshi,32.0,Accountant,42220.39,3490.3658333333333,1.0,4.0,1.0,4.0,"Credit-Builder Loan, Student Loan, Mortgage Loan, and Mortgage Loan",5,9,7.48,1.0,Good,257.81,32.08385287697887,22 Years and 9 Months,NM,135.2703961897122,181.28261347470573,Low_spent_Small_value_payments,322.48357366891537,Standard
122,0x1d4c,CUS_0xb7a1,July,Danielb,34.0,Doctor,35376.32,2717.026666666666,8.0,3.0,19.0,3.0,"Personal Loan, Payday Loan, and Personal Loan",12,18,15.14,1241.0,Standard,1166.47,26.126158923104395,18 Years and 8 Months,Yes,58.2166703210756,87.9821740640868,High_spent_Medium_value_payments,375.5038222815043,Standard
123,0x1d61,CUS_0x45f7,April,Cheez,26.0,Entrepreneur,19853.35,1726.4458333333332,7.0,1201.0,6.0,2.0,"Debt Consolidation Loan, and Home Equity Loan",21,20,11.63,2.0,Standard,816.46,33.435842608775204,19 Years and 1 Months,No,28.071965473150293,123.7961781192918,Low_spent_Large_value_payments,290.77643974089125,Standard
124,0x1d70,CUS_0x6617,July,Luciaw,33.0,Writer,115643.01,9910.9175,3.0,7.0,2.0,3.0,"Not Specified, Student Loan, and Not Specified",18,1,6.89,1.0,Good,951.36,34.28101394561985,18 Years and 5 Months,No,195.39400914592812,116.46391308182652,High_spent_Medium_value_payments,929.2338277722454,Poor
125,0x1d7c,CUS_0x5b80,July,Edward Taylorz,44.0,Journalist,7512.225,513.0187500000002,7.0,7.0,14.0,5.0,"Personal Loan, Payday Loan, Student Loan, Not Specified, and Not Specified",2,15,11.87,9.0,Standard,540.07,37.384459379522966,8 Years and 7 Months,Yes,20.686107686895213,35.66272971591653,High_spent_Small_value_payments,254.95303759718826,Standard
126,0x1d89,CUS_0xa548,August,Costa Alisterq,16.0,Mechanic,35161.46,2930.1216666666664,10.0,8.0,32.0,6.0,"Student Loan, Credit-Builder Loan, Home Equity Loan, Personal Loan, Home Equity Loan, and Mortgage Loan",61,21,2.49,15.0,Bad,4445.32,33.80137556192161,8 Years and 6 Months,Yes,113.39108418671375,367.55193726387336,Low_spent_Small_value_payments,102.06914521607948,Poor
127,0x1d94,CUS_0xb9ea,July,Aileen Wangy,34.0,Writer,9133.045,777.0870833333332,6.0,7.0,34.0,6.0,"Home Equity Loan, Mortgage Loan, Credit-Builder Loan, Mortgage Loan, Student Loan, and Student Loan",61,16,16.259999999999998,11.0,Bad,3035.88,37.027811022950026,9 Years and 5 Months,NM,30.20103247533153,75.6261401271317,Low_spent_Small_value_payments,261.8815357308701,Good
128,0x1da1,CUS_0x54c0,August,Hollx,23.0,Entrepreneur,19283.47,1886.9558333333327,10.0,8.0,34.0,9.0,"Home Equity Loan, Debt Consolidation Loan, Auto Loan, Debt Consolidation Loan, Payday Loan, Student Loan, Personal Loan, Payday Loan, and Credit-Builder Loan",38,538,27.43,12.0,Bad,4404.48,22.990977657302075,6 Years and 3 Months,Yes,84.6164317306805,103.50794566542456,Low_spent_Large_value_payments,270.57120593722834,Standard
129,0x1db8,CUS_0x4bb4,July,ill Rigbys,34.0,Media_Manager,9444.795,850.06625,7.0,8.0,28.0,6.0,"Mortgage Loan, Credit-Builder Loan, Student Loan, Debt Consolidation Loan, Mortgage Loan, and Auto Loan",26,11,17.57,7.0,Standard,1701.58,38.818674559633095,5 Years and 10 Months,Yes,27.59495029732186,62.57191840197893,Low_spent_Small_value_payments,284.8397563006992,Poor
130,0x1dc5,CUS_0x8e75,August,Alisteri,47.0,Doctor,70112.78,5989.731666666668,1.0,7.0,3.0,2.0,"Mortgage Loan, and Student Loan",5,3,1.75,5.0,Good,877.06,34.29779849869348,25 Years and 5 Months,No,69.71794787486095,185.1508386069859,High_spent_Medium_value_payments,594.1043801848197,Poor
131,0x1ddb,CUS_0x4028,June,Papachristouy,37.0,Manager,68935.26,5518.605,1.0,5.0,8.0,3.0,"Credit-Builder Loan, Personal Loan, and Auto Loan",14,3,2.25,4.0,Good,457.81,36.50307552021688,25 Years and 9 Months,No,102.79630864901532,162.81648174009976,High_spent_Medium_value_payments,536.247709610885,Good
132,0x1de8,CUS_0x8db8,July,Aileen Wanga,42.0,Doctor,31807.0,2733.583333333333,8.0,3.0,14.0,2.0,"Student Loan, and Mortgage Loan",18,8,14.68,1.0,Standard,611.04,32.96827475415048,20 Years and 7 Months,Yes,35.55369086237439,202.94853823809945,Low_spent_Large_value_payments,304.8561042328596,Good
133,0x1dee,CUS_0x1e63,January,Aileen Wangy,36.0,Musician,10025.2,1089.4333333333334,10.0,10.0,21.0,7.0,"Credit-Builder Loan, Home Equity Loan, Personal Loan, Auto Loan, Personal Loan, Auto Loan, and Credit-Builder Loan",23,14,16.88,12.0,Standard,1409.58,36.61446866267692,15 Years and 3 Months,Yes,41.43157633631988,141.3578696513393,Low_spent_Small_value_payments,216.15388734567412,Poor
134,0x1e01,CUS_0x4948,August,Robinsonc,39.0,Media_Manager,64036.88,5591.406666666668,8.0,4.0,15.0,4.0,"Home Equity Loan, Personal Loan, Credit-Builder Loan, and Credit-Builder Loan",31,15,14.7,9.0,Standard,1635.19,34.810104931502764,8 Years and 3 Months,Yes,127.82606133041408,267.1653539717439,Low_spent_Large_value_payments,434.14925136450864,Standard
135,0x1e0c,CUS_0xc37b,July,Thomaso,30.0,Teacher,9783.245,908.2704166666668,8.0,6.0,29.0,8.0,"Not Specified, Credit-Builder Loan, Not Specified, Credit-Builder Loan, Auto Loan, Payday Loan, Mortgage Loan, and Credit-Builder Loan",45,17,7.75,7.0,Bad,1684.06,26.63082668587639,18 Years and 11 Months,Yes,52.83913367020968,84.6467006784026,Low_spent_Small_value_payments,243.3412073180544,Poor
136,0x1e17,CUS_0xfcc,June,Suvashree Deyy,22.0,Accountant,86522.72,7098.2266666666665,8.0,5.0,13.0,1.0,Student Loan,14,8,9.51,8.0,Standard,455.22,41.342234176572816,28 Years and 1 Months,Yes,45.2646813787989,179.70841977458963,High_spent_Large_value_payments,724.8495655132782,Standard
137,0x1e21,CUS_0x64ce,April,Lopezu,21.0,Lawyer,124419.66,10221.305,3.0,4.0,11.0,4.0,"Home Equity Loan, Home Equity Loan, Payday Loan, and Mortgage Loan",13,8,3.12,0.0,Good,923.85,39.67477939869149,32 Years and 2 Months,No,344.18153557232336,460.3270409879148,Low_spent_Medium_value_payments,497.621923439762,Good
